[2025-07-28 08:46:20,874] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:46:20: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:51:59,129] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:51:59: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/media/CommonFiles/%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E5%8F%AF%E4%BB%A5%E5%8F%AB%E6%88%91%E4%B8%80%E5%A3%B0%E7%BE%8E%E5%A5%B3%E5%90%97%E8%AE%A9%E6%88%91%E4%B9%9F%E8%87%AA%E6%81%8B%E4%B8%8B%E7%BE%8E%E5%A5%B3%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E7%BE%8E%E5%A5%B3%E7%83%AD%E8%88%9E.mp4'>
[2025-07-28 08:52:18,260] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:52:18: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:53:58,739] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:53:58: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:53:58,796] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:53:58: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-07-28 08:53:59,871] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:53:59: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:53:59,897] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:53:59: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:53:59,966] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:53:59: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/media/CommonFiles/%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E5%8F%AF%E4%BB%A5%E5%8F%AB%E6%88%91%E4%B8%80%E5%A3%B0%E7%BE%8E%E5%A5%B3%E5%90%97%E8%AE%A9%E6%88%91%E4%B9%9F%E8%87%AA%E6%81%8B%E4%B8%8B%E7%BE%8E%E5%A5%B3%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E7%BE%8E%E5%A5%B3%E7%83%AD%E8%88%9E.mp4'>
[2025-07-28 08:54:23,108] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:23: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/'>
[2025-07-28 08:54:23,163] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:23: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/login/?next=/admin/'>
[2025-07-28 08:54:23,367] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:23: C1010S3/AnonymousUser/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:54:27,387] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:27: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/admin/login/?next=/admin/'>
[2025-07-28 08:54:27,748] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:27: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/admin/login/?next=/admin/'>
[2025-07-28 08:54:28,698] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:28: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/'>
[2025-07-28 08:54:28,914] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:28: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:54:28,944] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:28: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:54:33,533] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:33: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/'>
[2025-07-28 08:54:33,575] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:33: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:54:33,613] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:33: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:54:33,656] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:33: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:54:42,044] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonDevice/commondevice/'>
[2025-07-28 08:54:42,072] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:54:42,112] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:54:42,144] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:54:50,411] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:50: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/category/'>
[2025-07-28 08:54:50,465] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:50: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:54:50,513] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:50: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:54:50,561] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:54:50: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:55:01,594] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:01: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/category/1/change/'>
[2025-07-28 08:55:01,629] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:01: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:55:04,875] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:04: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/admin/CommonFiles/category/1/change/'>
[2025-07-28 08:55:05,000] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:05: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/category/'>
[2025-07-28 08:55:05,053] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:05: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:55:42,843] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:55:42,861] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:55:42,911] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-07-28 08:55:42,948] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:55:42,970] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:55:42,990] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:42: None/edwin/None> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:55:49,581] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:49: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/login/?next='>
[2025-07-28 08:55:49,613] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:49: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/login/'>
[2025-07-28 08:55:49,669] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:49: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/Navigations/'>
[2025-07-28 08:55:49,744] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:49: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-07-28 08:55:50,063] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:55:50: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:56:01,956] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:56:01: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:56:02,035] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:56:02: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-07-28 08:56:02,333] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:56:02: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:56:02,376] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:56:02: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:56:02,424] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:56:02: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/media/CommonFiles/%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E5%8F%AF%E4%BB%A5%E5%8F%AB%E6%88%91%E4%B8%80%E5%A3%B0%E7%BE%8E%E5%A5%B3%E5%90%97%E8%AE%A9%E6%88%91%E4%B9%9F%E8%87%AA%E6%81%8B%E4%B8%8B%E7%BE%8E%E5%A5%B3%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E7%BE%8E%E5%A5%B3%E7%83%AD%E8%88%9E.mp4'>
[2025-07-28 08:56:35,026] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:56:35: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:57:43,526] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:57:43: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/category/5/change/'>
[2025-07-28 08:57:43,560] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:57:43: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:57:55,043] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:57:55: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/admin/CommonFiles/category/5/change/'>
[2025-07-28 08:57:55,188] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:57:55: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/category/'>
[2025-07-28 08:57:55,221] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:57:55: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:58:11,803] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:11: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:58:15,551] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:15: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/'>
[2025-07-28 08:58:15,787] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:15: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/'>
[2025-07-28 08:58:15,833] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:15: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:58:15,938] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:15: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:58:18,922] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:18: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/2/change/'>
[2025-07-28 08:58:18,955] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:18: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:58:23,926] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:23: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/admin/CommonFiles/subcategory/2/change/'>
[2025-07-28 08:58:24,042] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:24: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/'>
[2025-07-28 08:58:24,074] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:24: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:58:28,185] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:28: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:58:28,271] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:28: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-07-28 08:58:28,625] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:28: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:58:28,662] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:28: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:58:28,701] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:28: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/media/CommonFiles/%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E5%8F%AF%E4%BB%A5%E5%8F%AB%E6%88%91%E4%B8%80%E5%A3%B0%E7%BE%8E%E5%A5%B3%E5%90%97%E8%AE%A9%E6%88%91%E4%B9%9F%E8%87%AA%E6%81%8B%E4%B8%8B%E7%BE%8E%E5%A5%B3%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E7%BE%8E%E5%A5%B3%E7%83%AD%E8%88%9E.mp4'>
[2025-07-28 08:58:49,202] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:58:49: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:59:07,535] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:07: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/2/change/'>
[2025-07-28 08:59:07,593] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:07: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:59:11,185] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:11: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/admin/CommonFiles/subcategory/2/change/'>
[2025-07-28 08:59:11,319] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:11: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/'>
[2025-07-28 08:59:11,368] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:11: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:59:13,532] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:13: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/1/change/'>
[2025-07-28 08:59:13,586] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:13: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:59:23,273] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:23: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/admin/CommonFiles/subcategory/1/change/'>
[2025-07-28 08:59:23,417] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:23: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/'>
[2025-07-28 08:59:23,452] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:23: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 08:59:33,437] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:33: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:59:33,487] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:33: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/.well-known/appspecific/com.chrome.devtools.json'>
[2025-07-28 08:59:33,761] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:33: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 08:59:33,793] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:33: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
[2025-07-28 08:59:33,850] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:33: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/media/CommonFiles/%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E5%8F%AF%E4%BB%A5%E5%8F%AB%E6%88%91%E4%B8%80%E5%A3%B0%E7%BE%8E%E5%A5%B3%E5%90%97%E8%AE%A9%E6%88%91%E4%B9%9F%E8%87%AA%E6%81%8B%E4%B8%8B%E7%BE%8E%E5%A5%B3%E7%BE%8E%E5%A5%B3%E5%90%88%E9%9B%86%E7%BE%8E%E5%A5%B3%E7%83%AD%E8%88%9E.mp4'>
[2025-07-28 08:59:56,074] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 08:59:56: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: POST '/CommonFiles/CommonFiles_edit/'>
[2025-07-28 09:00:08,119] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 09:00:08: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/'>
[2025-07-28 09:00:08,248] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 09:00:08: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/CommonFiles/subcategory/'>
[2025-07-28 09:00:08,273] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 09:00:08: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/admin/jsi18n/'>
[2025-07-28 09:00:08,372] [UserIP.py:93] [UserIP:process_response] [INFO]- 2025-07-28 09:00:08: C1010S3/edwin/Edwin> None/None/None > 127.0.0.1/127.0.0.1 > <AsgiRequest: GET '/favicon.ico'>
